Date,Stock,Sentiment
2021-02-24,NOK,0.17192747093023253
2021-02-25,AMC,0.06551780162471252
2021-02-25,GME,0.049439441621257164
2021-02-25,NOK,0.17061309385863266
2021-02-26,AMC,0.12664704818286443
2021-02-26,GME,0.12236514285714187
2021-02-26,NOK,0.16596067073170728
2021-02-27,AMC,0.22133891112890317
2021-02-27,GME,0.1660055655296232
2021-02-27,NOK,0.23945512820512813
2021-02-28,AMC,0.184707069767442
2021-02-28,GME,0.1616023668639054
2021-02-28,NOK,0.1609367088607595
2021-03-01,AMC,0.18681221114084184
2021-03-01,GME,0.15874954864593807
2021-03-01,NOK,0.19721878172588825
2021-03-02,AMC,0.17774104454685088
2021-03-02,GME,0.1601048533140169
2021-03-02,NOK,0.22098300970873788
2021-03-03,AMC,0.18498335082196588
2021-03-03,GME,0.17335541247484906
2021-03-03,NOK,0.2652329842931937
2021-03-04,AMC,0.1642258585164836
2021-03-04,GME,0.15367329683698305
2021-03-04,NOK,0.3403927461139895
2021-03-05,AMC,0.1882774530271398
2021-03-05,GME,0.18192951670450846
2021-03-05,NOK,0.30292835051546374
2021-03-06,AMC,0.2425894417475726
2021-03-06,GME,0.20614513274336282
2021-03-06,NOK,0.44506031746031754
2021-03-07,AMC,0.2831553243574053
2021-03-07,GME,0.2163414634146341
2021-03-07,NOK,0.37805813953488376
2021-03-08,AMC,0.1920581984732835
2021-03-08,GME,0.14412797085201864
2021-03-08,NOK,0.20318894472361795
2021-03-09,AMC,0.16210750912567387
2021-03-09,GME,0.15216719545632634
2021-03-09,NOK,0.24581598360655732
2021-03-10,AMC,0.1383946851211077
2021-03-10,GME,0.10313757138058452
2021-03-10,NOK,0.30647781569965854
2021-03-11,AMC,0.17819761258817243
2021-03-11,GME,0.14329620582120603
2021-03-11,NOK,0.270168387096774
2021-03-12,AMC,0.1742069906444908
2021-03-12,GME,0.159028362845604
2021-03-12,NOK,0.2893498220640567
2021-03-13,AMC,0.23324218455743853
2021-03-13,GME,0.20644793650793672
2021-03-13,NOK,0.3952439024390243
2021-03-14,AMC,0.23092524850894655
2021-03-14,GME,0.25742093235831803
2021-03-14,NOK,0.309763492063492
2021-03-15,AMC,0.17246871088861018
2021-03-15,GME,0.1373973618090453
2021-03-15,NOK,0.2505563352826511
2021-03-16,AMC,0.17200233568712653
2021-03-16,GME,0.14782789892696446
2021-03-16,NOK,0.19613946587537082
2021-03-17,AMC,0.20269946123915053
2021-03-17,GME,0.17638173758865264
2021-03-17,NOK,0.35697781954887225
2021-03-18,AMC,0.17449897058823532
2021-03-18,GME,0.1642905808477237
2021-03-18,NOK,0.22733067915690858
2021-03-19,AMC,0.10929546841981672
2021-03-19,GME,0.1645108602569091
2021-03-19,NOK,0.32130285714285717
2021-03-20,AMC,0.15281218220338988
2021-03-20,GME,0.17731233859397397
2021-03-20,NOK,0.41987246376811593
2021-03-21,AMC,0.21338208333333333
2021-03-21,GME,0.2076000000000002
2021-03-21,NOK,0.37801736111111106
2021-03-22,AMC,0.1895774120317818
2021-03-22,GME,0.17624443841562662
2021-03-22,NOK,0.28792050209205017
2021-03-23,AMC,0.14693045804078936
2021-03-23,GME,0.12386155817529498
2021-03-23,NOK,0.2895860576923075
2021-03-24,AMC,0.12896295857988166
2021-03-24,GME,0.10349938055480733
2021-03-24,NOK,0.2951710144927537
2021-03-25,AMC,0.12465301291248196
2021-03-25,GME,0.12712830146731904
2021-03-25,NOK,0.3183067307692309
2021-03-26,AMC,0.174751073492981
2021-03-26,GME,0.1338966254896052
2021-03-26,NOK,0.3310613095238098
2021-03-27,AMC,0.22734539641943752
2021-03-27,GME,0.20744505776636746
2021-03-27,NOK,0.20933265306122442
2021-03-28,AMC,0.21289770904925537
2021-03-28,GME,0.18705393258426986
2021-03-28,NOK,0.47242380952380947
2021-03-29,AMC,0.16829928977272726
2021-03-29,GME,0.13994241164241164
2021-03-29,NOK,0.37499398907103837
2021-03-30,AMC,0.20677771739130388
2021-03-30,GME,0.19157206079570832
2021-03-30,NOK,0.38123485714285704
2021-03-31,AMC,0.21244439128123344
2021-03-31,GME,0.21989228468899466
2021-03-31,NOK,0.3709845679012344
2021-04-01,AMC,0.1681048650703152
2021-04-01,GME,0.16896756282875514
2021-04-01,NOK,0.3611518518518519
2021-04-02,AMC,0.21876650485436921
2021-04-02,GME,0.19818189910979217
2021-04-02,NOK,0.456524742268041
2021-04-03,AMC,0.2809923076923081
2021-04-03,GME,0.298508067226891
2021-04-03,NOK,0.41662678571428596
2021-04-04,AMC,0.27698222543352563
2021-04-04,GME,0.2756925266903918
2021-04-04,NOK,0.4623688524590166
2021-04-05,AMC,0.1991127304964538
2021-04-05,GME,0.1961422117647056
2021-04-05,NOK,0.40846057142857173
2021-04-06,AMC,0.18547825112107613
2021-04-06,GME,0.20943386983904844
2021-04-06,NOK,0.41045050000000016
2021-04-07,AMC,0.18581894117647077
2021-04-07,GME,0.2004842293906809
2021-04-07,NOK,0.39521930693069307
2021-04-08,AMC,0.13152273175542434
2021-04-08,GME,0.15207002652519874
2021-04-08,NOK,0.3122963963963966
2021-04-09,AMC,0.17239379276637312
2021-04-09,GME,0.16013797381116454
2021-04-09,NOK,0.3559354651162791
2021-04-10,AMC,0.22356621417797892
2021-04-10,GME,0.21671404109589032
2021-04-10,NOK,0.46767283950617294
2021-04-11,AMC,0.24436529968454243
2021-04-11,GME,0.2269307400379506
2021-04-11,NOK,0.4479401960784317
2021-04-12,AMC,0.17634247015610663
2021-04-12,GME,0.13937281683833416
2021-04-12,NOK,0.4196160919540229
2021-04-13,AMC,0.18562760705289683
2021-04-13,GME,0.1627475816993464
2021-04-13,NOK,0.3338736486486488
2021-04-14,AMC,0.19814038461538416
2021-04-14,GME,0.14034094392900381
2021-04-14,NOK,0.23889562043795629
2021-04-15,AMC,0.19538383482714528
2021-04-15,GME,0.10830768355150822
2021-04-15,NOK,0.22854805194805183
2021-04-16,AMC,0.15234451499118187
2021-04-16,GME,0.12123635509628936
2021-04-16,NOK,0.26890630630630635
2021-04-17,AMC,0.20065200000000016
2021-04-17,GME,0.19097784256559774
2021-04-17,NOK,0.29475116279069774
2021-04-18,AMC,0.18589455782312939
2021-04-18,GME,0.1856833976833977
2021-04-18,NOK,0.30239374999999996
2021-04-19,AMC,0.1901160993560259
2021-04-19,GME,0.16745139949109403
2021-04-19,NOK,0.2995666666666665
2021-04-20,AMC,0.20453238866396808
2021-04-20,GME,0.18726353111432698
2021-04-20,NOK,0.3705102739726027
2021-04-21,AMC,0.18011507601351376
2021-04-21,GME,0.15771585274229896
2021-04-21,NOK,0.2990035087719299
2021-04-22,AMC,0.191593550051601
2021-04-22,GME,0.17103014804845196
2021-04-22,NOK,0.33298260869565216
2021-04-23,AMC,0.22126326246078837
2021-04-23,GME,0.17856773967809683
2021-04-23,NOK,0.34024563758389265
2021-04-24,AMC,0.2579199243379573
2021-04-24,GME,0.24294971428571416
2021-04-24,NOK,0.4531468085106383
2021-04-25,AMC,0.2648200859291083
2021-04-25,GME,0.23449947552447548
2021-04-25,NOK,0.4189144927536232
2021-04-26,AMC,0.19970247302158364
2021-04-26,GME,0.17406535040910748
2021-04-26,NOK,0.3875386363636364
2021-04-27,AMC,0.2069665479452058
2021-04-27,GME,0.19034601808006843
2021-04-27,NOK,0.36371623931623914
2021-04-28,AMC,0.19495973856209156
2021-04-28,GME,0.18139399538106282
2021-04-28,NOK,0.25035433526011563
2021-04-29,AMC,0.16892687224669609
2021-04-29,GME,0.154686560992419
2021-04-29,NOK,0.2349004538577913
2021-04-30,AMC,0.16991582209259953
2021-04-30,GME,0.1321048299319728
2021-04-30,NOK,0.2429883064516127
