,Date,Stock,Sentiment
128,2021-02-12,NOK,0.23443794376200433
129,2021-02-13,AMC,0.17884292731819015
130,2021-02-13,GME,0.07535015435644891
131,2021-02-13,NOK,0.3078621787423021
132,2021-02-14,AMC,0.24742804062296636
133,2021-02-14,GME,0.15433569108275697
134,2021-02-14,NOK,0.2488456472596486
135,2021-02-15,AMC,0.25834774556430057
136,2021-02-15,GME,0.08090735505789053
137,2021-02-15,NOK,0.26782893101888716
138,2021-02-16,AMC,0.18392779258498923
139,2021-02-16,GME,0.08746717496705242
140,2021-02-16,NOK,0.22939366770206798
141,2021-02-17,AMC,0.12463746876770165
142,2021-02-17,GME,-0.004798209547414444
143,2021-02-17,NOK,0.19199390185068652
144,2021-02-18,AMC,0.08725945403496735
145,2021-02-18,GME,-0.06477712183375843
