,Date,Stock,Sentiment
131,2021-01-12,AMZN,0.17458428352337796
132,2021-01-13,AMZN,0.21699473318457604
133,2021-01-14,AMZN,0.17466517670976464
134,2021-01-15,AMZN,0.14609022598247975
135,2021-01-16,AMZN,0.16476622733066218
136,2021-01-17,AMZN,0.16823496434371918
137,2021-01-18,AMZN,0.22227422228639454
138,2021-01-19,AMZN,0.23277174479595852
139,2021-01-20,AMZN,0.3499341998839518
140,2021-01-21,AMZN,0.19842002909211442
141,2021-01-22,AMZN,0.2604283341076225
142,2021-01-23,AMZN,0.1754863694809903
143,2021-01-24,AMZN,0.24713058632993146
144,2021-01-25,AMZN,0.18504117482935545
145,2021-01-26,AMZN,0.23942490389721935
146,2021-01-27,AMZN,0.13563318497827276
147,2021-01-28,AMZN,0.1418099472791655
